,Unnamed: 0,MAF_NAME,BLKID,FULLNAME,TLIDs
1078,1078,Locust St,080310043044000,Locust St,[177312576]
1079,1079,E 12th Ave,080310043044018,E 12th Ave,[177312629]
1080,1080,E 12th Ave,080310043044033,E 12th Ave,[177312629]
1081,1081,Monaco Pkwy,080310043041009,Monaco Pkwy,"[177312586, 177312588]"
1082,1082,Monaco Pkwy,080310043041010,Monaco Pkwy,[177312588]
1083,1083,E 13th Ave,080310043041010,E 13th Ave,[177312653]
1084,1084,E 13th Ave,080310043041025,E 13th Ave,[177312653]
1085,1085,Magnolia St,080310043041025,Magnolia St,[177312654]
1086,1086,Magnolia St,080310043041024,Magnolia St,[177312654]
1087,1087,Niagara St,080310042023034,Niagara St,[177312598]
1088,1088,Niagara St,080310042023033,Niagara St,[177312598]
1089,1089,E 14th Ave,080310043041006,E 14th Ave,[177312615]
1090,1090,E 14th Ave,080310043041011,E 14th Ave,[177312615]
1091,1091,Newport St,080310042023033,Newport St,[177312602]
1092,1092,Newport St,080310042023032,Newport St,[177312602]
1093,1093,Newport St,080310043041005,Newport St,[177312614]
1094,1094,Newport St,080310043041004,Newport St,[177312614]
1095,1095,E 14th Ave,080310043041012,E 14th Ave,[177312617]
1096,1096,Niagara St,080310043041011,Niagara St,[177312616]
1097,1097,E 12th Ave,080310043041023,E 12th Ave,[177312663]
1098,1098,E 12th Ave,080310043041039,E 12th Ave,[177312663]
1099,1099,E 12th Ave,080310043041022,E 12th Ave,[177313418]
1100,1100,E 12th Ave,080310043041040,E 12th Ave,[177313418]
1101,1101,Locust St,080310043044033,Locust St,[177312630]
1102,1102,Locust St,080310043044034,Locust St,[177312630]
1103,1103,Monaco Pkwy,080310043044034,Monaco Pkwy,"[177312632, 177312644]"
1104,1104,Monaco Pkwy,080310043041036,Monaco Pkwy,"[177312632, 177312635]"
1105,1105,E 11th Ave,080310043041045,E 11th Ave,"[177312673, 177312677]"
1106,1106,E 11th Ave,080310043042007,E 11th Ave,[177312673]
1107,1107,E Richthofen Pkwy,080310043041042,E Richthofen Pkwy,[606058661]
1108,1108,E Richthofen Pkwy,080310043041045,E Richthofen Pkwy,"[606058661, 606058674]"
1109,1109,Monaco Pkwy,080310043042021,Monaco Pkwy,[177339816]
1110,1110,E 11th Ave,080310043041046,E 11th Ave,[177313430]
1111,1111,E 10th Ave,080310043042005,E 10th Ave,[177313432]
1112,1112,E 10th Ave,080310043042015,E 10th Ave,[177313432]
1113,1113,Oneida St,080310043042005,Oneida St,[177313431]
1114,1114,Oneida St,080310043042004,Oneida St,[177313431]
1115,1115,E 54th Ave,080319801001009,E 54th Ave,[177349780]
1116,1116,E 54th Ave,080319801001000,E 54th Ave,[177349780]
1117,1117,E 51st Ave,080319801001022,E 51st Ave,"[177313010, 177313012]"
1118,1118,E 51st Ave,080319801001021,E 51st Ave,"[177313010, 606059796]"
1119,1119,I- 70,080310041061023,I- 70,"[641053026, 641053050, 641053049]"
1120,1120,I- 70,080310041061033,I- 70,"[641053026, 617188769, 641053050, 641053049, 640071297, 619114571, 177313811]"
1121,1121,E 45th Ave,080319801001066,E 45th Ave,[177313822]
1122,1122,E 51st Ave,080319801001023,E 51st Ave,"[177313012, 606059810]"
1123,1123,E 51st Ave,080319801001024,E 51st Ave,"[606059810, 617188354]"
1124,1124,Peoria St,080319801001009,Peoria St,"[177349786, 640072786, 640072204]"
1125,1125,Peoria St,080310083042003,Peoria St,[177349786]
1126,1126,Peoria St,080310083061005,Peoria St,[640072786]
1127,1127,E 47th Ave,080319801001065,E 47th Ave,[177313025]
1128,1128,E 47th Ave,080319801001064,E 47th Ave,"[177313025, 617188368]"
1129,1129,E 45th Ave,080319801001073,E 45th Ave,[177313821]
1130,1130,E 45th Ave,080319801001052,E 45th Ave,"[177313821, 606066279]"
1131,1131,E 47th Ave,080319801001063,E 47th Ave,"[177395977, 177390232, 617188366, 606059933]"
1132,1132,Quebec St,080310041071031,Quebec St,"[177313058, 177630493, 617188300, 633678085, 635347172, 635347171]"
1133,1133,Quebec St,080310041071028,Quebec St,"[617188300, 635347172]"
1134,1134,Acoma St,080310021001001,Acoma St,[177330682]
1135,1135,Acoma St,080310021001000,Acoma St,[177330682]
1136,1136,W Bayaud Ave,080310021002010,W Bayaud Ave,"[177330850, 177330848]"
1137,1137,W Bayaud Ave,080310021002007,W Bayaud Ave,[177330850]
1138,1138,W 5th Ave,080310021001005,W 5th Ave,[177330718]
1139,1139,W 5th Ave,080310021001000,W 5th Ave,[177330718]
1140,1140,Grant St,080310028013008,Grant St,[177331450]
1141,1141,Grant St,080310028013009,Grant St,[177331450]
1142,1142,Bannock St,080310021002002,Bannock St,[177330835]
1143,1143,Bannock St,080310021002001,Bannock St,[177330835]
1144,1144,W Irvington Pl,080310021002001,W Irvington Pl,[177330838]
1145,1145,E 4th Ave,080310028021013,E 4th Ave,[177331452]
1146,1146,Lincoln St,080310028021027,Lincoln St,[177330734]
1147,1147,Lincoln St,080310028021026,Lincoln St,[177330734]
1148,1148,E 1st Ave,080310028021028,E 1st Ave,[177330872]
1149,1149,E 1st Ave,080310028024002,E 1st Ave,[177330872]
1150,1150,E Ellsworth Ave,080310028024001,E Ellsworth Ave,[177331593]
1151,1151,E Ellsworth Ave,080310028024004,E Ellsworth Ave,[177331593]
1152,1152,S Elati St,080310021003043,S Elati St,"[177330772, 177330774]"
1153,1153,Bannock St,080310021002003,Bannock St,[177330837]
1154,1154,Bannock St,080310021002004,Bannock St,[177330837]
1155,1155,W Alaska Pl,080310021003050,W Alaska Pl,[177390917]
1156,1156,W Alaska Pl,080310021003055,W Alaska Pl,[177390917]
1157,1157,W Alameda Ave,080310021003051,W Alameda Ave,[177330890]
1158,1158,W Alameda Ave,080310021002015,W Alameda Ave,[177330890]
1159,1159,S Bannock St,080310021002012,S Bannock St,[177330858]
1160,1160,S Bannock St,080310021002011,S Bannock St,[177330858]
1161,1161,S Kalamath St,080310021003067,S Kalamath St,"[177390905, 606084625, 606044433, 636168691]"
1162,1162,S Kalamath St,080310021003094,S Kalamath St,"[177390905, 606044433]"
1163,1163,I- 25,080310021003093,I- 25,"[619113561, 606083840]"
1164,1164,I- 25,080310021003088,I- 25,"[606083840, 606083841]"
1165,1165,Access Rd,080310021003090,Access Rd,[606043999]
1166,1166,Access Rd,080310021003089,Access Rd,[606043999]
1167,1167,W Mississippi Ave,080310014031001,W Mississippi Ave,"[617187742, 617187741]"
1168,1168,W Mississippi Ave,080310021003089,W Mississippi Ave,"[617187742, 177331256, 617187741]"
1169,1169,US Hwy 85,080310021003088,US Hwy 85,"[606083854, 606083854]"
1170,1170,S Lincoln St,080310028024003,S Lincoln St,[177330878]
1171,1171,W Cedar Ave,080310021002013,W Cedar Ave,[177330861]
1172,1172,W Cedar Ave,080310021002012,W Cedar Ave,[177330861]
1173,1173,S Broadway,080310028023007,S Broadway,[177330881]
1174,1174,S Broadway,080310021002012,S Broadway,[177330881]
1175,1175,S Lincoln St,080310028023013,S Lincoln St,[177330888]
1176,1176,S Lincoln St,080310028023014,S Lincoln St,[177330888]
1177,1177,Grant St,080310028024000,Grant St,[177331597]
1178,1178,E Cedar Ave,080310028023008,E Cedar Ave,[177331604]
1179,1179,E Cedar Ave,080310028023013,E Cedar Ave,[177331604]
1180,1180,West Dakota Ave,080310021003055,West Dakota Ave,[177330893]
1181,1181,West Dakota Ave,080310021003054,West Dakota Ave,[177330893]
1182,1182,S Grant St,080310029011003,S Grant St,[177331642]
1183,1183,S Grant St,080310029011004,S Grant St,[177331642]
1184,1184,S Lincoln St,080310029012007,S Lincoln St,[177330925]
1185,1185,S Lincoln St,080310029012006,S Lincoln St,[177330925]
1186,1186,E Exposition Ave,080310029012007,E Exposition Ave,[177332057]
1187,1187,E Exposition Ave,080310029013004,E Exposition Ave,[177332057]
1188,1188,S Walsh Pl,080310029013005,S Walsh Pl,[606025082]
1189,1189,S Pecos St,080310013023003,S Pecos St,"[177330950, 177330948]"
1190,1190,S Pecos St,080310013023011,S Pecos St,[177330950]
1191,1191,W Ohio Ave,080310013023012,W Ohio Ave,[177330958]
1192,1192,W Ohio Ave,080310013023011,W Ohio Ave,"[177330958, 177330944]"
1193,1193,S Peterson Way,080310013023012,S Peterson Way,[177330957]
1194,1194,S Pecos St,080310013022019,S Pecos St,[177390919]
1195,1195,S Pecos St,080310013022020,S Pecos St,[177390919]
1196,1196,S Seneca Way,080310014013010,S Seneca Way,[177330975]
1197,1197,S Seneca Way,080310014013011,S Seneca Way,[177330975]
1198,1198,W Louisiana Ave,080310014012002,W Louisiana Ave,[177330980]
1199,1199,W Louisiana Ave,080310014013010,W Louisiana Ave,[177330980]
1200,1200,S Kearney St,080310052001013,S Kearney St,[177340412]
1201,1201,S Kearney St,080310052001004,S Kearney St,[177340412]
1202,1202,E Florida Ave,080310052001004,E Florida Ave,[177340421]
1203,1203,E Florida Ave,080310052004003,E Florida Ave,"[177340421, 177340422]"
1204,1204,S Oneida St,080310050024002,S Oneida St,"[177396086, 606034162]"
1205,1205,S Oneida St,080310050022002,S Oneida St,"[177396086, 606034162, 606034161]"
1206,1206,S Locust St,080310050011018,S Locust St,"[639310807, 639310808]"
1207,1207,S Locust St,080310050011017,S Locust St,"[639310807, 639310808]"
1208,1208,S Monaco Pkwy,080310050011021,S Monaco Pkwy,"[606036656, 606036657, 639310805, 639310806]"
1209,1209,S Monaco Pkwy,080310050011018,S Monaco Pkwy,"[639310805, 639310806]"
1210,1210,E Kentucky Ave,080310050022003,E Kentucky Ave,"[606036603, 606034193]"
1211,1211,E Kentucky Ave,080310050022004,E Kentucky Ave,"[606036603, 606036604]"
1212,1212,E Tennessee Ave,080310050022005,E Tennessee Ave,"[612637655, 612637656]"
1213,1213,E Tennessee Ave,080310050022008,E Tennessee Ave,"[612637655, 606036683, 612637656, 177342571]"
1214,1214,E Mississippi Ave,080310050022008,E Mississippi Ave,"[612675887, 612637520, 612637658, 612637949, 612675888]"
1215,1215,S Oneida St,080310050024015,S Oneida St,"[177342631, 177342629, 177342628]"
1216,1216,S Oneida St,080310050025006,S Oneida St,[177342631]
1217,1217,S Oneida St,080310050025004,S Oneida St,[177342629]
1218,1218,S Poplar St,080310050024014,S Poplar St,[177342634]
1219,1219,E Arkansas Ave,080310050024014,E Arkansas Ave,[177342635]
1220,1220,E Arkansas Ave,080310050024015,E Arkansas Ave,[177342635]
1221,1221,E Louisiana Ave,080310050025000,E Louisiana Ave,"[177342579, 177340387, 177340390]"
1222,1222,E Louisiana Ave,080310050025005,E Louisiana Ave,[177342579]
1223,1223,E Mexico Ave,080310052004014,E Mexico Ave,"[177340435, 177340430]"
1224,1224,E Iowa Ave,080310052004010,E Iowa Ave,"[177340424, 177340418]"
1225,1225,E Iowa Ave,080310052004009,E Iowa Ave,"[177340418, 177340410, 177340417]"
1226,1226,S Quebec St,080310052004010,S Kearney St,"[177340426, 177340425]"
1227,1227,S Quebec St,080310050024015,S Quebec St,"[177515679, 177342639, 177342638, 177515680]"
1228,1228,E Mexico Ave,080310052004013,E Mexico Ave,[177340491]
1229,1229,E Mexico Ave,080310052003000,E Mexico Ave,[177340491]
1230,1230,S Locust St,080310052003000,S Locust St,"[635534486, 177340490]"
1231,1231,S Locust St,080310052003002,S Locust St,[635534486]
1232,1232,E Jewell Ave,080310052002007,E Jewell Ave,"[177340521, 177340523]"
1233,1233,S Monaco Pkwy,080310052002007,S Monaco Pkwy,"[606057799, 606057798]"
1234,1234,S Monaco Pkwy,080310052003016,S Monaco Pkwy,[606057799]
1235,1235,E Asbury Ave,080310052003011,E Asbury Ave,[177341652]
1236,1236,E Asbury Ave,080310052003009,E Asbury Ave,"[177341652, 177341651, 177340456]"
1237,1237,S Oneida St,080310069011000,S Oneida St,"[612840423, 612840422, 177631894]"
1238,1238,S Oneida St,080310069011001,S Oneida St,"[612840423, 612840422, 177341667, 177631894]"
1239,1239,S Jasmine St,080310069013001,S Jasmine St,"[612241905, 177392681, 612241906]"
1240,1240,S Columbine St,080310040063003,S Columbine St,[177340570]
1241,1241,S Columbine St,080310040063004,S Columbine St,[177340570]
1242,1242,S Clayton St,080310040063009,S Clayton St,[177340576]
1243,1243,S Clayton St,080310040063008,S Clayton St,[177340576]
1244,1244,S Clayton St,080310040063014,S Clayton St,"[177392657, 177391198, 177392657, 177391198]"
1245,1245,S Fillmore St,080310040024007,S Fillmore St,"[177340752, 177340632]"
1246,1246,S Fillmore St,080310040024009,S Fillmore St,[177340752]
1247,1247,S Clayton St,080310040024009,S Clayton St,[177340699]
1248,1248,S Clayton St,080310040024010,S Clayton St,"[177340699, 177340584, 177340700]"
1249,1249,E Iliff Ave,080310040061008,E Iliff Ave,[177340609]
1250,1250,E Iliff Ave,080310040061016,E Iliff Ave,"[177340609, 177340610]"
1251,1251,S Saint Paul St,080310040061008,S Saint Paul St,[177340597]
1252,1252,S Saint Paul St,080310040062004,S Saint Paul St,[177340597]
1253,1253,S Adams St,080310040061015,S Adams St,[177340613]
1254,1254,E Iliff Ave,080310040061009,E Iliff Ave,"[177340610, 177340614]"
1255,1255,S Steele St,080310040064003,S Steele St,[177340641]
1256,1256,S Steele St,080310040064004,S Steele St,[177340641]
1257,1257,E Wesley Ave,080310040061015,E Wesley Ave,[177340647]
1258,1258,E Bates Ave,080310040024017,E Bates Ave,[177340757]
1259,1259,E Bates Ave,080310040023004,E Bates Ave,[177340757]
1260,1260,E Bates Ave,080310040023003,E Bates Ave,[177340768]
1261,1261,22nd St,080310024032010,22nd St,[177304521]
1262,1262,22nd St,080310024032002,22nd St,[177304521]
1263,1263,California St,080310024032011,California St,[177304557]
1264,1264,California St,080310024032014,California St,[177304557]
1265,1265,Welton St,080310024032003,Welton St,[177305511]
1266,1266,Welton St,080310024032004,Welton St,[177305511]
1267,1267,Tremont Pl,080310017022009,Tremont Pl,[177304716]
1268,1268,Tremont Pl,080310017022010,Tremont Pl,[177304716]
1269,1269,Broadway,080310017021019,Broadway,[177304573]
1270,1270,Broadway,080310026011005,Broadway,"[177304573, 177304561]"
1271,1271,Broadway,080310026011006,Broadway,"[177304578, 606047119, 606047093, 606047118]"
1272,1272,E 20th Ave,080310024032016,E 20th Ave,[177304560]
1273,1273,E 20th Ave,080310026011005,E 20th Ave,[177304560]
1274,1274,22nd St,080310024032008,22nd St,[177305546]
1275,1275,22nd St,080310024032004,22nd St,[177305546]
1276,1276,Sherman St,080310026011007,Sherman St,[177305556]
1277,1277,Sherman St,080310026011008,Sherman St,[177305556]
1278,1278,Broadway,080310017021020,Broadway,[606047119]
1279,1279,E 17th Ave,080310026011017,E 17th Ave,[177304739]
1280,1280,E 17th Ave,080310026012005,E 17th Ave,[177304739]
1281,1281,Galapago St,080310020001024,Galapago St,[177304617]
1282,1282,Galapago St,080310020001023,Galapago St,[177304617]
1283,1283,Galapago St,080310018001015,Galapago St,"[642912967, 612834492]"
1284,1284,Galapago St,080310018001011,Galapago St,"[642912967, 177626874, 612834492]"
1285,1285,W 14th Ave,080310020001023,W 14th Ave,[177304618]
1286,1286,W 14th Ave,080310020001011,W 14th Ave,[177304618]
1287,1287,W 13th Ave,080310020001028,W 13th Ave,[177304679]
1288,1288,W 9th Ave,080310018002009,W 9th Ave,[177330550]
1289,1289,W 9th Ave,080310018002010,W 9th Ave,[177330550]
1290,1290,W 11th Ave,080310020001037,W 11th Ave,[177304703]
1291,1291,W 11th Ave,080310020001030,W 11th Ave,[177304703]
1292,1292,N Speer Blvd W,080310018002001,N Speer Blvd W,"[617188831, 617188830]"
1293,1293,W 8th Ave,080310018002023,W 8th Ave,[177631858]
1294,1294,W 8th Ave,080310018002007,W 8th Ave,"[177631858, 177631857]"
1295,1295,W 10th Ave,080310020001048,W 10th Ave,[177304774]
1296,1296,W 10th Ave,080310020001047,W 10th Ave,[177304774]
1297,1297,I- 70 Bus,080310020001001,I- 70 Bus,"[177304748, 177304749, 177627608, 634916994, 177627609]"
1298,1298,I- 70 Bus,080310017022012,I- 70 Bus,[177304748]
1299,1299,I- 70 Bus,080310020001002,I- 70 Bus,"[606055988, 177304721]"
1300,1300,I- 70 Bus,080310020001017,I- 70 Bus,[606056000]
1301,1301,I- 70 Bus,080310020001000,I- 70 Bus,"[606056000, 177304750, 634916993]"
1302,1302,Sherman St,080310027011006,Sherman St,"[639433062, 639433059, 639433061]"
1303,1303,W 9th Ave,080310020001049,W 9th Ave,[177330649]
1304,1304,Quebec St,080310041071034,Quebec St,"[606100393, 606100534]"
1305,1305,Quebec St,080310041071035,Quebec St,"[606100393, 606100534, 177313118, 177313116]"
1306,1306,E 38th Ave,080310041021049,E 38th Ave,"[605894770, 177313141]"
1307,1307,E 38th Ave,080310041021060,E 38th Ave,"[177313141, 177313130]"
1308,1308,Smith Rd,080310041071036,Smith Rd,"[177313232, 641704526, 646543506, 617526043, 646543507]"
1309,1309,Smith Rd,080310041061067,Smith Rd,"[177313232, 177313236, 640072218]"
1310,1310,E 38th Ave,080310041021048,E 38th Ave,[177313143]
1311,1311,E 36th Ave,080310041021061,E 36th Ave,"[177313147, 177313149]"
1312,1312,E 36th Ave,080310041021062,E 36th Ave,"[177313147, 177313149]"
1313,1313,Quebec St,080310041071040,Quebec St,"[177313150, 177313196]"
1314,1314,Quebec St,080310041071042,Quebec St,"[177313196, 177313121]"
1315,1315,Havana Way,080310041061081,Havana Way,"[646543632, 641517064, 646543633, 646543625, 641517065]"
1316,1316,Havana Way,080310041061080,Havana Way,"[646543632, 641517064, 634934292, 646543633, 606075698, 646543625, 634934283, 641517065, 606075822, 634934287, 645521604, 634934285]"
1317,1317,Havana Way,080310041061082,Havana Way,"[634934292, 634934283]"
1318,1318,Central Park Blvd,080310041061034,Central Park Blvd,"[641704642, 641704641, 641704642, 641704641]"
1319,1319,Pontiac St,080310041021063,Pontiac St,[177313146]
1320,1320,Pontiac St,080310041021062,Pontiac St,[177313146]
1321,1321,E Martin Luther King Blvd S,080310041041001,E Martin Luther King Blvd S,[606077673]
1322,1322,E Martin Luther King Blvd S,080310041041012,E Martin Luther King Blvd S,[606077673]
1323,1323,E 32nd Avenue Pkwy,080310041071057,E 32nd Avenue Pkwy,[177313203]
1324,1324,E 32nd Avenue Pkwy,080310041071058,E 32nd Avenue Pkwy,"[177313203, 177313206]"
1325,1325,Quebec St,080310041042000,Quebec St,"[629111013, 177313193, 629111012]"
1326,1326,Quebec St,080310041043000,Quebec St,[177313260]
1327,1327,Quebec St,080310041071138,Quebec St,"[177313260, 177313276, 177313275]"
1328,1328,E 23rd Ave,080310041043019,E 23rd Ave,[177313253]
1329,1329,E 23rd Ave,080310042021002,E 23rd Ave,[177313253]
1330,1330,Quebec St,080310041043017,Quebec St,[177313276]
1331,1331,E 21st Ave,080310042021017,E 21st Ave,"[177313304, 177313303, 177313305]"
1332,1332,E 19th Ave,080310042023001,E 19th Ave,[177313295]
1333,1333,E 19th Ave,080310042023000,E 19th Ave,"[177313295, 177313296, 177313296]"
1334,1334,E 18th Ave,080310042023000,E 18th Ave,"[177313311, 177313297]"
1335,1335,E 18th Ave,080310042023002,E 18th Ave,[177313311]
1336,1336,E 17th Ave,080310042023002,E 17th Ave,[177313384]
1337,1337,E 17th Ave,080310042023029,E 17th Ave,[177313384]
1338,1338,E 19th Ave,080310044033020,E 19th Ave,[177313344]
1339,1339,Syracuse St,080310044033000,Syracuse St,[177313329]
1340,1340,Syracuse St,080310041071120,Syracuse St,"[177313329, 177313351]"
1341,1341,Montview Blvd,080310044033012,Montview Blvd,"[177313342, 177313340]"
1342,1342,Montview Blvd,080310044033013,Montview Blvd,[177313342]
1343,1343,Roslyn St,080310044033011,Roslyn St,[177313341]
1344,1344,Roslyn St,080310044033013,Roslyn St,[177313341]
1345,1345,E 19th Ave,080310044033006,E 19th Ave,[177313358]
1346,1346,E 19th Ave,080310044033015,E 19th Ave,[177313358]
1347,1347,E 19th Ave,080310044033013,E 19th Ave,[177313348]
1348,1348,E 19th Ave,080310044033014,E 19th Ave,[177313348]
1349,1349,E 19th Ave,080310044033007,E 19th Ave,[177313360]
1350,1350,E 19th Ave,080310044033016,E 19th Ave,[177313360]
1351,1351,E 17th Ave,080310044033016,E 17th Ave,[177313511]
1352,1352,E 17th Ave,080310044032011,E 17th Ave,[177313511]
1353,1353,E 19th Ave,080310044033009,E 19th Ave,"[177313596, 177313598]"
1354,1354,Tamarac St,080310044033018,Tamarac St,[177313597]
1355,1355,Tamarac St,080310044033019,Tamarac St,[177313597]
1356,1356,E 16th Ave,080310044032011,E 16th Ave,[177313515]
1357,1357,E 16th Ave,080310044032021,E 16th Ave,[177313515]
1358,1358,Trenton St,080310044032010,Trenton St,[177313514]
1359,1359,Trenton St,080310044032009,Trenton St,[177313514]
1360,1360,E 16th Ave,080310044032009,E 16th Ave,[177313634]
1361,1361,E 16th Ave,080310044032023,E 16th Ave,[177313634]
1362,1362,I- 70 Bus,080310042023036,I- 70 Bus,[177313381]
1363,1363,I- 70 Bus,080310043041003,I- 70 Bus,[177313381]
1364,1364,E 13th Ave,080310043041014,E 13th Ave,[177313420]
1365,1365,E 13th Ave,080310043041021,E 13th Ave,[177313420]
1366,1366,Pontiac St,080310043041015,Pontiac St,[177313408]
1367,1367,Pontiac St,080310043041016,Pontiac St,[177313408]
1368,1368,I- 70 Bus,080310042023038,I- 70 Bus,[177313405]
1369,1369,I- 70 Bus,080310043041001,I- 70 Bus,[177313405]
1370,1370,I- 70 Bus,080310042023039,I- 70 Bus,[177313411]
1371,1371,I- 70 Bus,080310043041000,I- 70 Bus,[177313411]
1372,1372,Poplar St,080310043041001,Poplar St,[177313406]
1373,1373,Poplar St,080310043041000,Poplar St,[177313406]
1374,1374,Quebec St,080310043041000,Quebec St,[177313412]
1375,1375,Quebec St,080310044041007,Quebec St,[177313412]
1376,1376,E 14th Ave,080310043041000,E 14th Ave,[177313413]
1377,1377,Quince St,080310044032016,Quince St,[177313482]
1378,1378,Quince St,080310044032017,Quince St,[177313482]
1379,1379,W Hoye Pl,080310013022025,W Hoye Pl,"[177331032, 177331031]"
1380,1380,W Hoye Pl,080310013022017,W Hoye Pl,[177331032]
1381,1381,W Arkansas Ave,080310014011016,W Arkansas Ave,"[177331078, 177331094, 177331076, 646228725, 646228726, 177331084, 177331083]"
1382,1382,W Arkansas Ave,080310014012003,W Arkansas Ave,[177331078]
1383,1383,S Pecos St,080310014011013,S Pecos St,[177331001]
1384,1384,S Pecos St,080310014011015,S Pecos St,[177331001]
1385,1385,W Arkansas Ave,080310014011017,W Arkansas Ave,"[177390923, 177396202]"
1386,1386,W Arkansas Ave,080310014011014,W Arkansas Ave,"[177390923, 177331134, 177396202]"
1387,1387,W Alys Pl,080310013023015,W Alys Pl,[177331025]
1388,1388,W Alys Pl,080310013023014,W Alys Pl,[177331025]
1389,1389,S Mariposa St,080310014011013,S Mariposa St,[177396205]
1390,1390,S Mariposa St,080310014011010,S Mariposa St,[177396205]
1391,1391,S Mariposa Way,080310013023001,S Mariposa Way,[177331009]
1392,1392,S Lipan St,080310013022016,S Lipan St,"[177331051, 177331026, 177331023, 177331030, 177331052, 177331028, 177331050, 177331021]"
1393,1393,S Lipan St,080310013022017,S Lipan St,[177331051]
1394,1394,W Arizona Ave,080310014011012,W Arizona Ave,[177331044]
1395,1395,W Arizona Ave,080310014011007,W Arizona Ave,"[177331044, 177331063, 646228756, 646228757]"
1396,1396,W Louisiana Ave,080310014011023,W Louisiana Ave,"[177331069, 617188747, 617188748]"
1397,1397,W Louisiana Ave,080310014011024,W Louisiana Ave,[177331069]
1398,1398,S Shoshone St,080310014022004,S Shoshone St,[177331091]
1399,1399,S Shoshone St,080310014022005,S Shoshone St,[177331091]
1400,1400,S Osage St,080310156002041,S Osage St,[177628181]
1401,1401,S Osage St,080310156002021,S Osage St,"[177628181, 177628180]"
1402,1402,S Navajo St,080310014011019,S Navajo St,[177331135]
1403,1403,S Navajo St,080310014011018,S Navajo St,[177331135]
1404,1404,W Jewell Ave,080310156002023,W Jewell Ave,"[605894794, 177331121, 177331116]"
1405,1405,W Atlantic Pl,080310156002037,W Atlantic Pl,[177331130]
1406,1406,W Atlantic Pl,080310156002022,W Atlantic Pl,[177331130]
1407,1407,W Evans Ave,080310156002040,W Evans Ave,"[177332683, 177332684, 177332718, 177332717]"
1408,1408,W Evans Ave,080310156002039,W Evans Ave,[177332683]
1409,1409,S Platte River Dr,080310014011028,S Platte River Dr,"[177396210, 177331150, 177331287, 177331148, 177331290]"
1410,1410,S Platte River Dr,080310014011022,S Platte River Dr,[177331150]
1411,1411,W Jewell Ave,080310156002018,W Jewell Ave,[177331161]
1412,1412,W Jewell Ave,080310014021001,W Jewell Ave,[177331161]
1413,1413,S Navajo St,080310156002041,S Navajo St,[177628183]
1414,1414,W Evans Ave,080310156002009,W Evans Ave,[177332725]
1415,1415,W Evans Ave,080310156002001,W Evans Ave,"[177332725, 177332727, 177332828]"
1416,1416,S Huron St,080310014031042,S Huron St,"[606003997, 606003996]"
1417,1417,S Huron St,080310014031048,S Huron St,[606003997]
1418,1418,S Jason St,080310156002007,S Jason St,[177332729]
1419,1419,S Jason St,080310156002008,S Jason St,[177332729]
1420,1420,W Mississippi Ave,080310014011001,W Mississippi Ave,"[177331192, 177331205, 177331202]"
1421,1421,W Mississippi Ave,080310013022014,W Mississippi Ave,[177331192]
1422,1422,S Galapago St,080310013022015,S Galapago St,[177396191]
1423,1423,S Galapago St,080310013022014,S Galapago St,[177396191]
1424,1424,W Tennessee Ave,080310013022012,W Tennessee Ave,[177396193]
1425,1425,W Tennessee Ave,080310013022010,W Tennessee Ave,"[177396193, 177396192, 177396198]"
1426,1426,S Huron St,080310013022009,S Huron St,"[177630533, 177396186]"
1427,1427,S Huron St,080310013022010,S Huron St,"[177630533, 177631441]"
1428,1428,S Huron St,080310013022013,S Huron St,"[177396190, 177631441]"
1429,1429,S Santa Fe Dr,080310014031004,S Santa Fe Dr,"[605894355, 606024767, 177331215, 177331219, 606024768, 605894355, 177396215, 177631075]"
1430,1430,S Bannock St,080310014031002,S Bannock St,"[177331267, 177331255]"
1431,1431,S Bannock St,080310014031012,S Bannock St,[177331267]
1432,1432,W Mississippi Ave,080310014031002,W Mississippi Ave,[177331256]
1433,1433,W Louisiana Ave,080310014031000,W Louisiana Ave,[177331276]
1434,1434,S Broadway,080310029013006,S Broadway,"[640072121, 606109227, 635246469]"
1435,1435,S Broadway,080310029013011,S Broadway,[640072121]
1436,1436,E Arizona Ave,080310030011003,E Arizona Ave,[177331281]
1437,1437,E Arizona Ave,080310030011004,E Arizona Ave,[177331281]
1438,1438,S Grant St,080310030011000,S Grant St,[177332089]
1439,1439,S Grant St,080310030011001,S Grant St,[177332089]
1440,1440,S Logan St,080310030012001,S Logan St,[177332096]
1441,1441,S Logan St,080310030011000,S Logan St,[177332096]
1442,1442,W Arkansas Ave,080310014031011,W Arkansas Ave,[177331325]
1443,1443,W Arkansas Ave,080310014031010,W Arkansas Ave,"[177331325, 177331323]"
1444,1444,W Asbury Ave,080310014031042,W Asbury Ave,[177331306]
1445,1445,S Galapago St,080310014031017,S Galapago St,[177331304]
1446,1446,S Galapago St,080310014031015,S Galapago St,[177331304]
1447,1447,Raleigh St,080310009041001,Raleigh St,"[177389567, 177392163]"
1448,1448,W 10th Ave,080310009041000,W 10th Ave,"[177300550, 177300553]"
1449,1449,W 10th Ave,080310009043001,W 10th Ave,[177300550]
1450,1450,W 10th Ave,080310009043000,W 10th Ave,[177300553]
1451,1451,W 49th Ave,080310154001028,W 49th Ave,[177298176]
1452,1452,W 49th Ave,080310154001018,W 49th Ave,"[177298176, 177298177, 177298168, 177298179]"
1453,1453,Benton St,080310154001017,Benton St,[177298224]
1454,1454,Benton St,080310154001018,Benton St,[177298224]
